tipo_imovel,logradouro,bairro,numero,metragem,quartos,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm
apartamento,Abdo Ambuba,Vila Andrade,101,110,2,2,600000.0,-46.736433,-23.6243295,abdo ambuba,7386288.49,322858.1
apartamento,Santo Ubaldo,Limão,24,68,3,1,397000.0,-46.6827647,-23.5003866,santo ubaldo,7400079.47,328172.96
apartamento,Interlagos,Campo Grande,172,190,4,3,2000000.0,-46.6809893,-23.6597272,interlagos,7382436.13,328561.44
apartamento,Cerro Corá,Vila Romana,56,69,2,1,550000.0,-46.7029841,-23.5401872,cerro cora,7395647.59,326160.24
apartamento,Consolação,Jardim América,22,203,3,2,2611961.0,-46.6710681,-23.5636034,consolacao,7393092.81,329449.08
apartamento,Saturno,Aclimação,41,120,3,0,565000.0,-46.6326116,-23.5688886,saturno,7392552.79,333381.39
apartamento,Santo Antônio,República,44,51,2,1,580000.0,-46.644031,-23.551443,santo antonio,7394471.37,332193.59
apartamento,Consolação,Jardim América,251,115,3,1,,-46.6670544,-23.5594957,consolacao,7393552.47,329853.51
apartamento,Santo Amaro,Santo Amaro,88,69,2,1,250000.0,-46.7060307,-23.6576445,santo amaro,7382636.46,326004.28
apartamento,Vinte e Cinco de Janeiro,Bom Retiro,43,43,2,0,295000.0,-46.6317516,-23.5352444,vinte e cinco de janeiro,7396279.5,333426.77
apartamento,Franca,Jardim Paulista,14,244,3,3,3890000.0,-46.6560747,-23.5685205,franca,7392566.07,330985.91
apartamento,Filipinas,Alto Da Lapa,31,55,2,1,470000.0,-46.7164505,-23.534802,filipinas,7396227.56,324778.18
apartamento,Marie Nader Calfat,Vila Andrade,81,65,2,2,480000.0,-46.7297429,-23.6266263,marie nader calfat,7386042.41,323543.81
apartamento,James Ferraz Alvim,Vila Andrade,162,198,4,3,1300000.0,-46.7322682,-23.6168127,james ferraz alvim,7387126.08,323272.97
apartamento,Jorge Americano,Alto Da Lapa,11,115,3,1,800000.0,-46.7171241,-23.532728,jorge americano,7396456.41,324706.65
apartamento,Santa Justina,Vila Olímpia,13,45,1,1,660000.0,-46.6796928,-23.5961093,santa justina,7389482.8,328610.89
apartamento,Ytaipu,Saúde,42,75,2,2,750000.0,-46.6435718,-23.6137871,ytaipu,7387567.98,332319.72
apartamento,Itamira,Vila Andrade,82,210,3,5,1050000.0,-46.7332694,-23.6289207,itamira,7385783.96,323187.06
apartamento,Mourato Coelho,Vila Madalena,65,52,1,2,803100.0,-46.6926736,-23.5558719,mourato coelho,7393923.12,327233.45
apartamento,Bacelar,Vila Clementino,141,62,2,1,650000.0,-46.6484132,-23.6008349,bacelar,7388996.61,331809.17
apartamento,Barão de Monte Mor,Morumbi,131,240,3,3,1450000.0,-46.704841,-23.6115506,barao de monte mor,7387742.45,326064.73
apartamento,Francisco Isoldi,Vila Madalena,81,324,4,4,3200000.0,-46.6944592,-23.5475774,francisco isoldi,7394839.5,327040.3
apartamento,Aliança Liberal,Alto Da Lapa,72,119,3,3,1100000.0,-46.7286406,-23.5222906,alianca liberal,7397598.15,323516.82
apartamento,Agami,Moema Pássaros,71,84,1,1,999000.0,-46.6626627,-23.5986245,agami,7389224.56,330352.14
apartamento,Míriam,Chacara Klabin,44,75,2,1,415000.0,-46.6182101,-23.5841828,miriam,7390875.82,334870.57
apartamento,General Eldes de Souza Guedes,Vila Sônia,92,147,3,2,800000.0,-46.7301036,-23.6004908,general eldes de souza guedes,7388936.28,323471.98
apartamento,Carlos Weber,Vila Leopoldina,21,116,3,2,1035000.0,-46.7275512,-23.5310824,carlos weber,7396625.87,323639.78
apartamento,Outeiro da Cruz,Santana,101,247,3,2,1300000.0,-46.6235688,-23.4895272,outeiro da cruz,7401351.58,334204.99
apartamento,Nove de Julho,República,508,25,1,0,220000.0,-46.64355,-23.55013,nove de julho,7394617.33,332241.02
apartamento,Professora Ida Kolb,Casa Verde,73,98,3,1,650000.0,-46.6638487,-23.5097784,professora ida kolb,7399061.93,330116.9
apartamento,Pimenta Bueno,Belém,131,427,4,4,1500000.0,-46.5875772,-23.5383653,pimenta bueno,7395984.51,337940.83
apartamento,Inhambú,Moema Pássaros,21,169,3,2,2120000.0,-46.6682784,-23.6012791,inhambu,7388923.92,329782.47
apartamento,Anapurus,Moema Índios,13,324,4,2,2130000.0,-46.6587679,-23.6082078,anapurus,7388167.92,330761.92
apartamento,Campinas,Jardim Paulista,124,29,0,1,320000.0,-46.6576912,-23.5708384,campinas,7392307.48,330823.87
apartamento,Gabriele D'Annunzio,Campo Belo,51,210,3,3,2350000.0,-46.6778719,-23.6216074,gabriele d'annunzio,7386661.3,328829.85
apartamento,Conde de Resende,Pirituba,64,67,2,1,360000.0,-46.7165678,-23.490419,conde de resende,7401142.44,324707.44
apartamento,Santos Dumont,Bom Retiro,34,60,2,0,357000.0,-46.6314455,-23.5260968,santos dumont,7397292.84,333446.5
apartamento,Tito,Vila Romana,22,46,2,1,475000.0,-46.6973977,-23.5280626,tito,7396997.03,326714.72
apartamento,Conselheiro Moreira de Barros,Mandaqui,22,57,1,1,299000.0,-46.6469685,-23.4825685,conselheiro moreira de barros,7402094.98,331806.19
apartamento,Martins Fontes,República,12,158,3,1,920000.0,-46.6444398,-23.5493266,martins fontes,7394705.26,332149.16
apartamento,Lacedemônia,Campo Belo,51,111,3,2,657000.0,-46.6694681,-23.6383517,lacedemonia,7384817.06,329709.0
apartamento,Anália Franco,Água Rasa,71,70,1,1,600000.0,-46.572528,-23.556947,analia franco,7393943.77,339499.88
apartamento,Dom Salomão Ferraz,Vila Andrade,146,72,3,2,380000.0,-46.7390978,-23.6361373,dom salomao ferraz,7384977.54,322602.1
apartamento,Mário,Vila Romana,51,203,3,3,1500000.0,-46.6969591,-23.5312256,mario,7396647.29,326763.65
apartamento,Visconde de Pirajá,Ipanema,802,32,1,0,745500.0,-43.21384257,-22.9837704,visconde de piraja,7457162.25,683090.77
apartamento,Alberto Afonso Martins,Chacara Klabin,51,178,3,1,1470000.0,-46.6350798,-23.5925807,alberto afonso martins,7389926.29,333159.41
apartamento,Voluntários da Pátria,Santana,151,226,4,3,1655000.0,-46.6259132,-23.4964823,voluntarios da patria,7400578.69,333974.26
apartamento,Viena,Sacomã,24,45,2,1,310000.0,-46.5998447,-23.6131936,viena,7387684.3,336780.91
apartamento,Capital Federal,Sumaré,9,208,3,3,1664000.0,-46.6857096,-23.5402796,capital federal,7395658.19,327924.08
apartamento,Conselheiro Pereira Pinto,Pinheiros,14,73,2,0,550000.0,-46.6984784,-23.5662794,conselheiro pereira pinto,7392763.57,326654.51
apartamento,Coronel Sezefredo Fagundes,Tucuruvi,2,86,3,2,270000.0,-46.6038886,-23.4655396,coronel sezefredo fagundes,7404030.45,336185.42
apartamento,Sousa Lima,Bom Retiro,210,48,2,1,470000.0,-46.6537832,-23.5288458,sousa lima,7396962.31,331169.13
apartamento,São João Batista,Botafogo,706,92,2,1,1400000.0,-43.19058118,-22.9544298,sao joao batista,7460382.14,685515.8
apartamento,Lídia Coelho,Santana,68,32,1,1,380000.0,-46.6238345,-23.493402,lidia coelho,7400922.19,334182.71
apartamento,Itu,Jardim América,3A,220,3,2,,-46.662377,-23.5611782,itu,7393371.7,330333.15
apartamento,Cesário Ramalho,Cambuci,96,52,2,1,440000.0,-46.622947,-23.5604313,cesario ramalho,7393500.55,334357.3
apartamento,Bartira,Perdizes,104,127,2,2,850000.0,-46.6730385,-23.5378444,bartira,7395943.01,329214.65
apartamento,Glicério,Sé,1511,47,2,1,,-46.6285289,-23.5552938,glicerio,7394063.0,333781.03
apartamento,Piracema,Santana,62,58,2,1,390000.0,-46.6366484,-23.4899314,piracema,7401291.67,332869.6
apartamento,Carlos Queiroz Telles,Vila Andrade,41,334,4,4,1800000.0,-46.7225826,-23.6292838,carlos queiroz telles,7385756.93,324277.95
apartamento,Estado,Cambuci,807,33,1,0,215000.0,-46.6147609,-23.5595616,estado,7393606.3,335191.86
apartamento,Mascote,Jabaquara,102,120,3,2,830000.0,-46.6682504,-23.6487099,mascote,7383671.44,329846.63
apartamento,Vicente Ráo,Santo Amaro,14,60,2,1,318000.0,-46.674926,-23.641952,vicente rao,7384411.84,329156.84
apartamento,Alves Ribeiro,Cambuci,92,78,3,3,600000.0,-46.6221049,-23.5652032,alves ribeiro,7392973.09,334449.25
apartamento,Alexandre Correia,Vila Andrade,81,287,4,4,1500000.0,-46.72067895,-23.62105696,alexandre correia,7386670.34,324461.21
apartamento,Tagipuru,Perdizes,14,117,2,1,980000.0,-46.6651176,-23.5296576,tagipuru,7396859.02,330012.85
apartamento,Pio Correia,Jardim Botânico,203,93,2,1,1100000.0,-43.20365603,-22.95945707,pio correia,7459841.89,684168.14
apartamento,Celso Garcia,Tatuapé,64,64,2,1,320000.0,-46.5567464,-23.5305298,celso garcia,7396886.68,341079.14
apartamento,Arroio Grande,Sacomã,22,67,2,1,440000.0,-46.5955568,-23.6194609,arroio grande,7386995.16,337226.19
apartamento,Carlos Lisdegno Carlucci,Vila Sônia,22,68,2,1,390000.0,-46.73932,-23.58873,carlos lisdegno carlucci,7390227.3,322515.58
apartamento,Jerônima Dias,Santana,141,112,3,2,680000.0,-46.6238014,-23.485401,jeronima dias,7401808.24,334176.08
apartamento,Franco da Rocha,Perdizes,44,35,1,1,600000.0,-46.6723601,-23.5357049,franco da rocha,7396180.75,329281.15
apartamento,Herculano de Freitas,Bela Vista,44,40,1,1,450000.0,-46.6519371,-23.5550981,herculano de freitas,7394057.33,331391.12
apartamento,José do Patrocínio,Aclimação,72,106,3,1,710000.0,-46.6308857,-23.5811538,jose do patrocinio,7391196.57,333573.03
apartamento,Leonardo da Vinci,Jabaquara,124,58,2,1,375000.0,-46.6375567,-23.6353193,leonardo da vinci,7385190.55,332960.82
apartamento,Coronel Sezefredo Fagundes,Tucuruvi,61,69,3,1,405000.0,-46.6031695,-23.4662381,coronel sezefredo fagundes,7403953.92,336259.74
apartamento,Santos,Jardim Paulista,503,99,3,1,795000.0,-46.6537675,-23.5653398,santos,7392921.02,331217.35
apartamento,Alves Guimarães,Pinheiros,13,375,4,4,3700000.0,-46.6754676,-23.5597481,alves guimaraes,7393514.5,328994.98
apartamento,Miragem,Água Rasa,13,78,3,2,600000.0,-46.5694459,-23.5601794,miragem,7393589.28,339818.42
apartamento,Santa Virgínia,Tatuapé,21,138,3,1,470000.0,-46.5699467,-23.533724,santa virginia,7396518.28,339735.23
apartamento,Fagundes Filho,Saúde,75,57,2,1,480000.0,-46.6339294,-23.6265677,fagundes filho,7386163.94,333319.81
apartamento,João de Barros,Leblon,101,163,3,0,2100000.0,-43.223798,-22.983335,joao de barros,7457222.86,682070.64
apartamento,Hélio Fidélis,Rio Pequeno,44,87,2,2,700000.0,-46.756058,-23.5629077,helio fidelis,7393066.1,320772.16
apartamento,Domenico Perotti,Vila Andrade,161,272,4,5,2200000.0,-46.73,-23.6366667,domenico perotti,7384930.18,323531.03
apartamento,Dona Estela Borges Morato,Limão,72,47,2,1,290000.0,-46.6793262,-23.5023703,dona estela borges morato,7399863.9,328526.7
apartamento,Joaquim Távora,Aclimação,185,50,1,1,,-46.63535957,-23.58328498,joaquim tavora,7390955.36,333119.1
apartamento,Santo Amaro,República,22,28,1,0,195000.0,-46.6404902,-23.5519436,santo amaro,7394420.07,332555.7
apartamento,Prudente de Morais,Ipanema,404,98,2,1,2300000.0,-43.21311738,-22.98485649,prudente de morais,7457041.07,683163.66
apartamento,Bela Cintra,Bela Vista,155,40,1,1,380000.0,-46.6569526,-23.5528778,bela cintra,7394297.29,330876.26
apartamento,Desembargador do Vale,Vila Romana,92,105,3,2,990000.0,-46.6888328,-23.5290986,desembargador do vale,7396892.63,327590.63
apartamento,Guararapes,Brooklin,111,113,3,2,930000.0,-46.6804889,-23.6126686,guararapes,7387648.06,328551.18
apartamento,Azevedo Soares,Tatuapé,32,135,3,2,1200000.0,-46.5725129,-23.5500013,azevedo soares,7394712.93,339492.98
apartamento,Anatole de Baudot,Vila Andrade,15,60,2,1,385000.0,-46.7390333,-23.6168415,anatole de baudot,7387114.51,322582.68
apartamento,André Fernandes,Itaim Bibi,42,178,3,2,,-46.6821447,-23.5808153,andre fernandes,7391173.53,328340.75
apartamento,Gomes Carneiro,Ipanema,102,73,2,0,935000.0,-43.19454867,-22.98421178,gomes carneiro,7457089.15,685068.36
apartamento,Tomás Carvalhal,Paraíso,102,147,3,1,955000.0,-46.64427,-23.5763866,tomas carvalhal,7391708.86,332200.89
apartamento,Joaquim Eugênio de Lima,Jardim Paulista,32,103,3,1,,-46.6581478,-23.5734983,joaquim eugenio de lima,7392012.38,330780.67
apartamento,Embuaçu,Chacara Klabin,181,141,3,2,1650000.0,-46.630137,-23.594519,embuacu,7389717.4,333666.3
apartamento,Capote Valente,Pinheiros,2001,67,2,1,995500.0,-46.67343,-23.56044,capote valente,7393440.31,329203.88
apartamento,Eduardo de Souza Aranha,Vila Olímpia,103,91,3,1,950000.0,-46.6729808,-23.5880644,eduardo de souza aranha,7390381.72,329285.47
apartamento,João de Souza Dias,Campo Belo,101,110,3,2,955000.0,-46.6750393,-23.621076,joao de souza dias,7386723.54,329118.18
apartamento,Consolação,Jardim América,81,138,2,1,1820000.0,-46.6709998,-23.5631579,consolacao,7393142.23,329455.47
apartamento,Itapimirum,Vila Andrade,111,197,4,4,1400000.0,-46.7336147,-23.6314968,itapimirum,7385498.25,323155.29
apartamento,Lago,Ipiranga,91,113,3,2,750000.0,-46.6059985,-23.6035624,lago,7388743.8,336141.0
apartamento,General Camisão,Saúde,142,80,2,2,690000.0,-46.6365166,-23.6141572,general camisao,7387535.25,333040.11
apartamento,Jurupis,Moema Índios,21,74,2,1,,-46.6613836,-23.6056981,jurupis,7388442.75,330491.77
apartamento,Cupecê,Cidade Ademar,103A,64,2,1,386578.0,-46.6665021,-23.6589196,cupece,7382542.89,330038.18
apartamento,Cantagalo,Tatuapé,144,88,3,2,680000.0,-46.5697004,-23.5463906,cantagalo,7395115.91,339775.72
apartamento,Joaquim Antunes,Pinheiros,23,89,3,2,1100000.0,-46.6843418,-23.5600425,joaquim antunes,7393471.28,328089.45
apartamento,Bernardo da Veiga,Sumaré,41,182,3,3,1470000.0,-46.6809437,-23.5404437,bernardo da veiga,7395645.73,328410.89
apartamento,Castro Alves,Aclimação,131,250,4,3,2000000.0,-46.6337194,-23.5726651,castro alves,7392133.3,333273.08
apartamento,Roma,Vila Romana,124B,62,2,1,650000.0,-46.6972416,-23.5228577,roma,7397573.61,326723.85
apartamento,Vieira Portuense,Jabaquara,11,50,2,1,310000.0,-46.648996,-23.6417264,vieira portuense,7384467.61,331801.93
apartamento,Nossa Senhora do Sabará,Campo Grande,102,71,3,1,548549.0,-46.6944191,-23.6607626,nossa senhora do sabara,7382305.27,327192.87
apartamento,Joaquim Eugênio de Lima,Bela Vista,91,124,3,1,1100000.0,-46.6484548,-23.5634912,joaquim eugenio de lima,7393131.98,331757.31
apartamento,Ibitirama,Vila Prudente,61,55,1,1,390000.0,-46.5770636,-23.598063,ibitirama,7389385.64,339087.01
apartamento,Rego Freitas,República,507,40,1,0,220000.0,-46.6466066,-23.5459454,rego freitas,7395077.15,331923.65
apartamento,Catumbi,Belém,604,65,2,1,320000.0,-46.602306,-23.528321,catumbi,7397080.06,336424.63
apartamento,Sousa Lopes,Mandaqui,14,120,3,3,850000.0,-46.6331362,-23.4787329,sousa lopes,7402535.84,333214.23
apartamento,Santa Crescência,Vila Sônia,84,70,2,2,480000.0,-46.744128,-23.5981715,santa crescencia,7389175.75,322037.6
apartamento,Parnamirim,Jaguaré,133,72,3,1,356916.0,-46.7491182,-23.5456315,parnamirim,7394987.98,321457.26
apartamento,Padre Leonel Franca,Gávea,101,162,3,2,1600000.0,-43.22770833,-22.97862621,padre leonel franca,7457749.14,681676.02
apartamento,José Antônio Coelho,Vila Mariana,172,31,0,0,400000.0,-46.6434972,-23.5800644,jose antonio coelho,7391302.49,332284.44
apartamento,Custódio de Oliveira,Vila Sônia,144,160,3,4,990000.0,-46.7368069,-23.6117798,custodio de oliveira,7387677.82,322803.06
apartamento,Frederico Guarinon,Vila Andrade,101,86,3,2,640000.0,-46.7311855,-23.6243676,frederico guarinon,7386290.76,323393.58
apartamento,Tapes,Liberdade,142,70,2,2,561000.0,-46.6309465,-23.56227,tapes,7393287.66,333543.01
apartamento,Joaquim Eugênio de Lima,Jardim Paulista,13,96,2,0,,-46.6554953,-23.5709637,joaquim eugenio de lima,7392296.19,331048.18
apartamento,Maracanã,Vila Romana,101,68,2,1,750000.0,-46.7054405,-23.537843,maracana,7395904.2,325906.35
apartamento,Quitanduba,Butantã,72B,75,3,2,630000.0,-46.7169847,-23.5808729,quitanduba,7391124.94,324784.76
apartamento,Nebraska,Brooklin,21,132,3,3,1300000.0,-46.6811719,-23.6106286,nebraska,7387873.15,328478.83
apartamento,Manguaba,Cidade Ademar,22,60,2,1,390000.0,-46.6771733,-23.6568893,manguaba,7382754.98,328947.0
apartamento,Raimundo Pereira de Magalhães,Pirituba,212,53,2,1,330000.0,-46.7249224,-23.4997644,raimundo pereira de magalhaes,7400097.3,323866.53
apartamento,Angélica,Higienópolis,31,154,3,1,1060000.0,-46.6608148,-23.5523668,angelica,7394349.32,330481.32
apartamento,Padre João Manuel,Jardim América,73,154,3,1,,-46.6645099,-23.5639176,padre joao manuel,7393065.81,330118.95
apartamento,César,Santana,63,73,2,0,280000.0,-46.6268987,-23.5024533,cesar,7399916.33,333881.1
apartamento,Ernesto Igel,Vila Leopoldina,154,69,3,2,545000.0,-46.7292755,-23.5182395,ernesto igel,7398045.99,323446.58
apartamento,Vergueiro,Aclimação,78,61,2,1,800000.0,-46.6396897,-23.5645472,vergueiro,7393025.3,332653.39
apartamento,Padre João Gualberto,Casa Verde,51,49,2,1,360000.0,-46.6536021,-23.4905731,padre joao gualberto,7401200.78,331138.82
apartamento,Maranjaí,Ipiranga,84,56,2,1,325000.0,-46.616857,-23.5782016,maranjai,7391539.73,335001.19
apartamento,Anapurus,Moema Índios,41,87,3,1,855000.0,-46.6601995,-23.6097266,anapurus,7387998.04,330617.79
apartamento,Angélica,Higienópolis,K,230,2,1,1890000.0,-46.656041,-23.5417155,angelica,7395534.47,330955.05
apartamento,Borges de Medeiros,Leblon,303,160,3,1,3500000.0,-43.2160191,-22.98447726,borges de medeiros,7457086.69,682866.66
apartamento,Chibata,Vila Andrade,52,136,3,1,450000.0,-46.7215823,-23.6255028,chibata,7386176.88,324374.97
apartamento,Arnaldo,Sumaré,53,92,1,2,960000.0,-46.6818143,-23.5454505,arnaldo,7395090.23,328328.51
apartamento,Higienópolis,Higienópolis,6-A,134,3,1,,-46.6534558,-23.5449882,higienopolis,7395175.1,331223.17
apartamento,Serra de Botucatu,Tatuapé,83,148,3,3,1270000.0,-46.5682669,-23.5438874,serra de botucatu,7395394.7,339919.04
apartamento,Franca,Jardim Paulista,32,209,3,2,1880000.0,-46.656591,-23.568237,franca,7392596.85,330932.84
apartamento,Eugene Carriere,Vila Sônia,54,58,2,1,299000.0,-46.7401001,-23.5859942,eugene carriere,7390529.31,322432.27
apartamento,Homem de Melo,Perdizes,202,150,3,3,1980000.0,-46.672059,-23.5345798,homem de melo,7396305.7,329310.44
apartamento,Turiassu,Perdizes,52,92,2,1,598000.0,-46.674365,-23.531547,turiassu,7396638.8,329071.07
apartamento,Rebouças,Pinheiros,1108,84,2,1,700000.0,-46.6739685,-23.5613104,reboucas,7393343.28,329150.03
apartamento,Marechal Mário Guedes,Jaguaré,22,70,3,1,430000.0,-46.7349453,-23.5500745,marechal mario guedes,7394513.53,322910.23
apartamento,Morais de Barros,Campo Belo,121,121,3,2,1746900.0,-46.6720301,-23.6162401,morais de barros,7387262.66,329418.97
apartamento,Sergipe,Higienópolis,31,159,4,2,1780000.0,-46.6578356,-23.5479651,sergipe,7394840.28,330779.83
apartamento,Vicente Ráo,Santo Amaro,31,73,2,1,490000.0,-46.674926,-23.641952,vicente rao,7384411.84,329156.84
apartamento,Lopes de Oliveira,Bom Retiro,26,56,2,1,430000.0,-46.6523034,-23.5290652,lopes de oliveira,7396939.75,331320.51
apartamento,Porcelana,Jabaquara,71,63,2,1,340000.0,-46.638818,-23.6546412,porcelana,7383049.38,332856.69
apartamento,Benedito Faber,Vila Andrade,1002,102,2,2,620000.0,-46.7494145,-23.617295,benedito faber,7387051.36,321523.98
apartamento,José Maria Lisboa,Jardim Paulista,21,149,3,2,,-46.6554172,-23.5703294,jose maria lisboa,7392366.53,331055.34
apartamento,Domênico de Palma,Cidade Ademar,12,51,2,1,235000.0,-46.668331,-23.666937,domenico de palma,7381652.86,329862.0
apartamento,Gradau,Vila Prudente,66,49,2,1,320000.0,-46.5744088,-23.5979786,gradau,7389397.97,339357.83
apartamento,Eduardo Prado,Bom Retiro,51,33,1,1,300000.0,-46.6499729,-23.5309835,eduardo prado,7396730.06,331560.91
apartamento,Alberto Seabra,Vila Madalena,72,343,3,4,5500000.0,-46.7063216,-23.5422505,alberto seabra,7395415.04,325822.2
apartamento,Francisco José da Silva,Vila Andrade,21,38,0,1,290000.0,-46.7400487,-23.6263087,francisco jose da silva,7386064.82,322491.83
apartamento,São Benedito,Santo Amaro,152,195,3,2,1310000.0,-46.7000915,-23.6462863,sao benedito,7383901.52,326595.15
apartamento,Franca,Jardim América,117,61,2,1,940000.0,-46.6599352,-23.5647064,franca,7392983.88,330586.95
apartamento,Domingos Olímpio,Vila Sônia,12,77,2,1,550000.0,-46.729229,-23.5921695,domingos olimpio,7389858.88,323550.1
apartamento,Francisco Tapajós,Cursino,94,52,2,1,315000.0,-46.6273276,-23.6258031,francisco tapajos,7386256.29,333992.44
apartamento,Nossa Senhora da Saúde,Sacomã,83,57,2,1,370000.0,-46.6070175,-23.62239,nossa senhora da saude,7386657.7,336060.44
apartamento,Aurora,República,806,37,1,0,220000.0,-46.6413993,-23.5405767,aurora,7395677.77,332448.48
apartamento,Barata Ribeiro,Bela Vista,168,25,1,1,325000.0,-46.651855,-23.556016,barata ribeiro,7393955.78,331400.67
apartamento,Itaboraí,Saúde,212,113,3,2,1065000.0,-46.630236,-23.6107656,itaborai,7387918.15,333676.7
apartamento,Tabatinguera,Sé,411,36,1,0,180000.0,-46.6284392,-23.5522912,tabatinguera,7394395.61,333786.41
