id_site,type,type,area,bedrooms,suits,parkingSpots,floor,complexFee,propertyTax,price,amenities,currentPhase,lat,lng,city,number,postalCode,streetName,streetType,unitNumber,neighborhood
jfk4om,apartment,apartment,126,3,1,2,2,1500,324.79,1145000,"['gym', 'sports_court', 'green_area']",set_up,-23.53918530,-46.66927870,São Paulo,977,05013-001,Cardoso de Almeida,Rua,21,Perdizes
jib1yu,apartment,apartment,73,2,0,1,3,1100,312.44,,"['gym', 'grill', 'pool', 'party_room', 'play_game']",ready_to_move,-23.56219900,-46.68846660,São Paulo,590,05417-001,Mourato Coelho,Rua,207,Pinheiros
jl4eof,apartment,apartment,68,2,0,1,2,998,22.5,648000,['green_area'],ready_to_move,-23.62446340,-46.67039650,São Paulo,166,04618-000,João de Souza Dias,Rua,21,Campo Belo
jmcnfj,apartment,apartment,70,2,1,1,5,2100,500,2100000,"['pool', 'playground', 'green_area']",demolition,-22.98465600,-43.22243300,Rio de Janeiro,95,22430-210,João Líra,Rua,507,Leblon
jo8lg1,apartment,apartment,237,4,4,4,20,3800,1606.95,,"['gym', 'pool', 'playground', 'party_room', 'green_area']",set_up,-23.58037350,-46.67345590,São Paulo,288,04531-000,Pedroso Alvarenga,Rua,201,Itaim Bibi
jpofno,apartment,apartment,43,1,0,0,5,345,0,265000,['green_area'],ready_to_move,-23.55162880,-46.64665000,São Paulo,889,01313-000,Nove de Julho,Avenida,53,Bela Vista
jqprd0,apartment,apartment,90,3,1,2,1,1000,387.89,860000,"['gym', 'pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.61214770,-46.66267120,São Paulo,1580,04087-005,Anapurus,Alameda dos,13,Moema Índios
jqxdh,apartment,apartment,73,2,0,1,2,400,0,250000,"['playground', 'green_area']",ready_to_move,-23.60603360,-46.72416890,São Paulo,119,05658-070,Dona Vitu Giorgi,Rua,301,Morumbi
jr0pcu,apartment,apartment,113,2,0,0,2,300,39.24,530000,[],ready_to_move,-23.53750170,-46.64642100,São Paulo,355,01201-001,Barão de Campinas,Rua,23,Bom Retiro
jr3eox,apartment,apartment,268,4,4,3,9,3400,2343.5,2295000,"['gym', 'grill', 'pool', 'party_room', 'green_area']",ready_to_move,-23.60909380,-46.65554950,São Paulo,362,04076-010,Guaramomis,Alameda dos,91,Moema Índios
jr7iee,apartment,apartment,43,2,0,1,5,440,0,280000,"['pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.62713420,-46.60565590,São Paulo,1356,04162-001,Marquês de Lages,Rua,503,Sacomã
jrfyyu,apartment,apartment,142,3,3,3,2,1300,377.5,960000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.56724110,-46.58212140,São Paulo,369,03186-010,Campo Largo,Rua,21,Água Rasa
jskobs,apartment,apartment,85,3,0,1,4,800,175,790000,[],ready_to_move,-22.95271214,-43.19547307,Rio de Janeiro,19,22271-010,Martins Ferreira,Rua,401,Botafogo
jtqag2,apartment,apartment,56,2,0,1,7,780,20.28,325000,['kids'],ready_to_move,-23.57820160,-46.61685700,São Paulo,380,01549-010,Maranjaí,Rua,73,Ipiranga
jutbex,apartment,apartment,67,2,1,1,13,460,21.15,575000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.67339010,-46.71426860,São Paulo,104,04764-080,Marcílio Dias,Rua,131,Socorro
jvbdwc,apartment,apartment,99,2,1,1,7,1332,385.59,,"['gym', 'kids', 'playground', 'sports_court', 'play_game', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.56319670,-46.66139890,São Paulo,850,01422-002,Franca,Alameda,72,Jardim América
jvfvss,apartment,apartment,68,2,1,1,5,750,56.45,350000,"['pool', 'sports_court']",ready_to_move,-23.49025000,-46.59360470,São Paulo,195,02205-000,Boschetti,Avenida,54,Vila Medeiros
jvmvpd,apartment,apartment,101,3,1,1,10,800,140.48,800000,"['gym', 'playground', 'party_room', 'green_area']",ready_to_move,-23.54810200,-46.65429920,São Paulo,367,01239-001,Itambé,Rua,102,Higienópolis
jvyvzp,apartment,apartment,61,2,0,1,4,1104,57.43,455000,['green_area'],ready_to_move,-23.62812660,-46.64645360,São Paulo,479,04070-000,Guaiós,Alameda dos,44,Saúde
jwvafv,apartment,apartment,68,2,0,1,5,1000,159.18,955000,"['grill', 'pool', 'playground', 'party_room', 'green_area']",set_up,-23.54687360,-46.65754770,São Paulo,337,01242-001,Alagoas,Rua,51,Higienópolis
jy2k8w,apartment,apartment,123,2,2,2,8,1800,459.21,980000,"['gym', 'pool', 'party_room']",ready_to_move,-23.60951370,-46.70805660,São Paulo,225,05687-010,Barão de Monte Mor,Avenida,84,Morumbi
jz3ooq,apartment,apartment,220,4,3,4,2,2850,1322.74,1400000,"['gym', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62091900,-46.73899370,São Paulo,800,05642-001,José Galante,Avenida,21,Vila Andrade
k0pi8l,apartment,apartment,80,1,1,1,15,1460,306,890000,[],ready_to_move,-23.56650990,-46.65798720,São Paulo,318,01422-000,Franca,Alameda,C-153,Jardim Paulista
k3nizc,apartment,apartment,50,2,0,1,5,285,38.39,328000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'party_room', 'play_game']",ready_to_move,-23.54469800,-46.60211470,São Paulo,74,03057-000,Cajuru,Rua,58,Belém
k5fgtu,apartment,apartment,73,3,1,1,1,700,0,782320,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.55026700,-46.64726000,São Paulo,108,,Augusta,Rua,104,Bela Vista
k6fvwz,apartment,apartment,56,2,0,1,6,860,98.03,490000,['green_area'],ready_to_move,-23.53480200,-46.71645050,São Paulo,327,05083-120,Filipinas,Rua,62,Alto Da Lapa
k7s4c,apartment,apartment,110,3,0,1,7,1000,380,,[],ready_to_move,-22.98460141,-43.19912329,Rio de Janeiro,121,22410-001,Visconde de Pirajá,Rua,701,Ipanema
k94nuk,apartment,apartment,103,2,1,1,5,900,257.66,1140000,"['gym', 'playground', 'sports_court', 'play_game', 'green_area']",set_up,-23.60190590,-46.68110260,São Paulo,735,04550-003,Alvorada,Rua,54,Vila Olímpia
k9ghhm,apartment,apartment,113,3,1,2,1,900,28.36,700000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62714670,-46.60179620,São Paulo,520,04297-000,Padre Arlindo Vieira,Avenida,11,Sacomã
kawk3r,apartment,apartment,40,0,0,0,8,276.47,0,210000,[],ready_to_move,-23.53984330,-46.64623930,São Paulo,186,01214-000,Duque de Caxias,Avenida,802,República
kch8pl,apartment,apartment,69,2,1,1,5,698,23.38,370000,"['pool', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.48670000,-46.67170300,São Paulo,350,02564-010,Manoel Dias do Campo,Rua,54,Limão
kcvdty,apartment,apartment,102,3,1,2,13,1535,422.13,,['green_area'],demolition,-23.59029800,-46.67189580,São Paulo,435,04509-021,Bueno Brandão,Rua,131,Vila Nova Conceição
ke2q5e,apartment,apartment,79,1,1,2,20,1100,578.21,1350000,"['gym', 'gourmet', 'heated_pool', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.57524760,-46.65617290,São Paulo,57,04001-130,Salto,Rua,203,Paraíso
kefbrj,apartment,apartment,45,2,0,1,14,450,158.8,370000,"['gym', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.54469800,-46.60211470,São Paulo,74,03057-000,Cajuru,Rua,144,Belém
kfs85s,apartment,apartment,209,4,2,3,9,3600,1717.17,,"['pool', 'party_room', 'green_area']",ready_to_move,-23.57064410,-46.65681330,São Paulo,362,01423-010,Batataes,Rua,91,Jardim Paulista
kh1ogo,apartment,apartment,63,2,1,2,7,750,117.49,550000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.52785210,-46.65605250,São Paulo,230,01153-010,Sérgio Meira,Rua Doutor,73,Bom Retiro
kj3czx,apartment,apartment,100,3,1,2,13,1300,377.06,680000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62564300,-46.62273300,São Paulo,501,04152-101,Calógero Calia,Rua,134,Cursino
kpoe5p,apartment,apartment,35,1,0,1,5,401,0,220000,"['sports_court', 'party_room']",ready_to_move,-23.58031000,-46.59160000,São Paulo,1373,03126-007,Dianópolis,Rua,52,Mooca
kprzp7,apartment,apartment,419,4,3,4,4,6300,4572.53,5100000,"['gym', 'grill', 'pool', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.60032940,-46.66295730,São Paulo,290,04523-010,Jauaperi,Alameda,41,Moema Pássaros
kqeodf,apartment,apartment,42,1,0,1,24,1500,625.92,530000,"['gym', 'pool']",ready_to_move,-23.58235310,-46.68479350,São Paulo,513,01448-000,Amauri,Rua,246,Itaim Nobre
kqkcf5,apartment,apartment,84,2,2,2,10,970,209.64,560000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62517810,-46.74075500,São Paulo,415,05726-130,José da Silva Ribeiro,Rua,101,Vila Andrade
kr4vcu,apartment,apartment,110,2,0,1,13,1100,325.92,700000,"['party_room', 'play_game']",ready_to_move,-23.60837580,-46.63015290,São Paulo,391,04135-000,Itaboraí,Avenida,134,Saúde
krm0i9,apartment,apartment,45,1,1,1,6,708,47.52,470000,"['gym', 'gourmet', 'pool', 'party_room', 'green_area']",ready_to_move,-23.53494120,-46.65508730,São Paulo,34,01229-010,São Vicente de Paulo,Rua,62,Santa Cecília
krun6q,apartment,apartment,125,2,1,2,12,1230,314.11,1450000,"['party_room', 'green_area']",set_up,-23.56502930,-46.68573250,São Paulo,1537,05404-014,Artur de Azevedo,Rua,123,Pinheiros
ks70eh,apartment,apartment,224,3,1,2,1,200,504.87,910000,[],ready_to_move,-23.49920610,-46.62960040,São Paulo,107,02019-010,Daniel Rossi,Rua,2,Santana
ktjl1p,apartment,apartment,55,2,0,1,5,400,0,300000,"['gym', 'kids', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.64048640,-46.65264940,São Paulo,150,04346-000,Alba,Rua,55,Jabaquara
kupeab,apartment,apartment,52,2,0,1,6,635,0,380000,"['kids', 'pool', 'party_room']",ready_to_move,-23.48855490,-46.72203520,São Paulo,3153,02915-100,Paula Ferreira,Avenida,62,Pirituba
kw5z3q,apartment,apartment,43,0,0,1,13,660,145,583000,"['gym', 'gourmet', 'pool', 'party_room', 'green_area']",ready_to_move,-23.61997800,-46.67740052,São Paulo,3130,04604-005,Vereador José Diniz,Avenida,133,Campo Belo
kw7jv7,apartment,apartment,141,4,1,2,2,1800,624.66,1810000,"['pool', 'playground', 'party_room', 'green_area']",set_up,-23.60145230,-46.66878000,São Paulo,770,04520-013,Inhambú,Rua,21,Moema Pássaros
kzxvjg,apartment,apartment,92,3,1,0,5,1003,191.02,650000,"['party_room', 'play_game', 'green_area']",ready_to_move,-23.60483350,-46.67814160,São Paulo,290,04550-081,Cabo Verde,Rua,52,Vila Olímpia
l10h2o,apartment,apartment,145,3,1,1,6,480,130,,"['gym', 'kids', 'gourmet', 'pool', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.50005610,-46.67988870,São Paulo,448,02723-050,Sebastião Henriques,Avenida,62,Limão
l3gu4l,apartment,apartment,254,4,0,1,3,2050,224.35,1700000,['party_room'],ready_to_move,-23.57265840,-46.64247150,São Paulo,68,04103-000,Paraíso,Rua do,31,Bela Vista
l4bww3,apartment,apartment,48,2,0,1,2,500,152.6,360000,"['gym', 'kids', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.57100510,-46.60628290,São Paulo,201,04205-000,Cipriano Barata,Rua,26,Ipiranga
l4jxuy,apartment,apartment,80,3,1,2,1,960,273.38,945000,"['pool', 'playground', 'party_room', 'green_area', 'condoPowerGenerator']",set_up,-23.53301420,-46.71687800,São Paulo,337,05083-130,Jorge Americano,Rua,13,Alto Da Lapa
l7ydmp,apartment,apartment,309,4,1,2,2,4800,1442.2,4750000,['green_area'],ready_to_move,-22.98556154,-43.19999938,Rio de Janeiro,348,22420-042,Prudente de Morais,Rua,201,Ipanema
l8bsd1,apartment,apartment,250,4,2,4,1,2500,1296.77,820000,"['pool', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62418420,-46.73659530,São Paulo,347,05725-030,Abdo Ambuba,Rua,11,Vila Andrade
l9iht1,apartment,apartment,210,3,1,3,26,1103,240.5,850000,"['gourmet', 'pool', 'party_room']",ready_to_move,-23.54032400,-46.51744800,São Paulo,520,03531-000,Pasteur,Avenida,261,Vila Matilde
lam3rr,apartment,apartment,85,2,0,1,10,1050,114.74,1095000,['green_area'],set_up,-23.57848060,-46.67178700,São Paulo,69,04530-090,Romilda Margarida Gabriel,Rua,101,Itaim Bibi
lbxpcz,apartment,apartment,69,3,0,1,5,520,23.95,360000,"['gym', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.67885750,-46.67084520,São Paulo,1907,04438-000,David Eid,Rua,53,Campo Grande
lc23ky,apartment,apartment,261,4,2,3,3,3300,1807.2,5080000,"['gym', 'pool', 'party_room', 'green_area', 'condoPowerGenerator']",set_up,-23.58840140,-46.67053020,São Paulo,639,04508-011,Filadelfo Azevedo,Rua Professor,31,Vila Nova Conceição
lck9ir,apartment,apartment,203,4,2,3,2,1500,935.12,1200000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'party_room', 'play_game']",ready_to_move,-23.48816470,-46.62120500,São Paulo,66,02041-020,Gaspar Soares,Rua,21,Santana
lew9h0,apartment,apartment,90,2,1,2,2,960,22.82,880000,"['pool', 'heated_pool', 'sports_court', 'party_room']",ready_to_move,-23.53847990,-46.70392950,São Paulo,16,05054-010,Aibi,Rua,212,Vila Romana
lf5dl5,apartment,apartment,55,2,0,1,3,450,20.82,350000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.59719150,-46.73790790,São Paulo,199,05632-020,Gióia Martins,Avenida Professor,32,Vila Sônia
lg5jpr,apartment,apartment,92,2,1,2,2,863.14,320.05,,"['gym', 'grill', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.53784300,-46.70544050,São Paulo,143,05054-040,Maracanã,Rua,202,Vila Romana
lh6d0f,apartment,apartment,136,3,1,1,4,1150,312.18,,"['sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.58913670,-46.67374400,São Paulo,146,04532-060,Guilherme Bannitz,Rua Doutor,41,Vila Olímpia
lhqjy2,apartment,apartment,102,2,1,1,7,1250,122.35,965000,"['playground', 'party_room', 'green_area']",ready_to_move,-23.57887580,-46.64333090,São Paulo,258,04011-031,Eça de Queiroz,Rua,71,Vila Mariana
liur0e,apartment,apartment,130,3,0,1,1,1615,3359,980000,[],ready_to_move,-22.96638090,-43.18471064,Rio de Janeiro,170,22030-002,Tonelero,Rua,103,Copacabana
lkjn52,apartment,apartment,94,2,0,1,1,1000,269.2,570000,['party_room'],ready_to_move,-23.57401840,-46.65098650,São Paulo,342,04007-001,Tutóia,Rua,14,Paraíso
ll3tb3,apartment,apartment,193,4,2,2,5,2164,696.72,,['green_area'],ready_to_move,-23.56978640,-46.65360040,São Paulo,186,01403-010,Sarutaiá,Alameda,51,Jardim Paulista
lljvrs,apartment,apartment,67,2,1,2,8,1200,247.33,680000,"['gym', 'kids', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.53555930,-46.70489740,São Paulo,840,05056-001,Tonelero,Rua,86,Vila Romana
llq4ea,apartment,apartment,63,2,1,1,6,1267,306.21,725000,"['gym', 'grill', 'playground', 'party_room', 'green_area']",ready_to_move,-23.60472210,-46.67376630,São Paulo,141,04517-000,Cotovia,Avenida,64,Moema Pássaros
llqtul,apartment,apartment,96,2,1,2,13,1000,298.59,730000,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.63531670,-46.73439550,São Paulo,181,05717-270,José Ramon Urtiza,Rua,133,Vila Andrade
llwbmm,apartment,apartment,87,2,1,1,1,902,300,1335000,"['playground', 'sports_court', 'party_room', 'play_game', 'green_area']",set_up,-22.96719263,-43.20230794,Rio de Janeiro,26,22471-140,Almeida Godinho,Rua,105,Lagoa
lmzc38,apartment,apartment,102,2,1,1,7,900,148.2,730000,['party_room'],ready_to_move,-23.49717000,-46.62438760,São Paulo,94,02402-020,Garção Tinoco,Rua,71,Santana
lngf38,apartment,apartment,49,2,1,1,7,810,130.19,440000,"['gym', 'kids', 'pool', 'party_room', 'green_area']",ready_to_move,-23.52944700,-46.70718100,São Paulo,59,05057-030,Dinieper,Rua,71,Vila Romana
lobwsa,apartment,apartment,154,3,1,2,6,2550,432.85,1400000,"['playground', 'party_room', 'green_area']",ready_to_move,-23.53882810,-46.67283420,São Paulo,1158,05015-001,Ministro Godói,Rua,6,Perdizes
lqbncg,apartment,apartment,70,3,1,2,4,806,158.67,670000,"['gourmet', 'pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.60729670,-46.63564350,São Paulo,212,04140-000,Correia de Lemos,Rua,43,Saúde
lqi6la,apartment,apartment,212,4,2,4,4,1600,980.27,1505000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.61795420,-46.73837730,São Paulo,500,05641-030,Domingos Lopes da Silva,Rua,42,Vila Andrade
lraqs4,apartment,apartment,225,3,1,1,4,2600,260,3000000,[],ready_to_move,-22.96375218,-43.20173179,Rio de Janeiro,48,22471-220,Carvalho Azevedo,Rua,401,Lagoa
lrd8zu,apartment,apartment,70,2,1,1,20,914.88,0,,"['gym', 'kids', 'gourmet', 'heated_pool', 'party_room', 'green_area']",ready_to_move,-23.54845101,-46.68837166,São Paulo,2370,,João Moura,Rua,203,Vila Madalena
lsinc4,apartment,apartment,71,2,2,1,9,600,26.66,350000,"['gym', 'gourmet', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.45797990,-46.59273070,São Paulo,188,02317-100,German Burmeinster,Rua,92,Tremembé
lvdmor,apartment,apartment,270,4,4,4,3,3754,1103,890000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.61592130,-46.73238580,São Paulo,195,05641-021,James Ferraz Alvim,Rua Doutor,31,Vila Andrade
lvset3,apartment,apartment,231,3,1,2,2,3140,774.08,1750000,['green_area'],ready_to_move,-23.54313320,-46.65912070,São Paulo,730,01240-000,Maranhão,Rua,21,Higienópolis
lwr4hx,apartment,apartment,403,3,3,3,17,4200,2380.81,7500000,"['gym', 'gourmet', 'pool', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.59690090,-46.66546220,São Paulo,120,04511-040,Inajaroba,Rua,172,Vila Nova Conceição
ly96vb,apartment,apartment,61,3,1,1,3,630,29.7,470000,"['gym', 'kids', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.48918860,-46.62532410,São Paulo,77,02040-120,Manuel de Soveral,Rua,33,Santana
lyh19m,apartment,apartment,187,3,1,1,13,1742,513.6,1280000,"['party_room', 'green_area']",ready_to_move,-23.55146640,-46.66086990,São Paulo,2206,01228-200,Angélica,Avenida,131,Higienópolis
lywb5w,apartment,apartment,67,2,0,1,2,1180,306.21,690000,"['gym', 'grill', 'pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.60472210,-46.67376630,São Paulo,141,04517-000,Cotovia,Avenida,24,Moema Pássaros
lz0tqp,apartment,apartment,52,2,0,1,8,650,23.66,300000,"['gym', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room']",ready_to_move,-23.63061090,-46.62429540,São Paulo,753,04154-030,Kalil Nader Habr,Rua,82,Cursino
m191y4,apartment,apartment,160,4,1,2,7,1885,598.75,950000,"['pool', 'party_room']",ready_to_move,-23.62882930,-46.63571770,São Paulo,691,04305-000,Democratas,Rua dos,71,Saúde
m3jdfp,apartment,apartment,89,3,1,1,4,800,63.14,625000,"['pool', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.49441680,-46.65050280,São Paulo,882,02536-000,Jorge Valim,Rua,43,Casa Verde
m40xn6,apartment,apartment,72,2,0,1,4,834,199.92,620000,"['playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.55473400,-46.67879970,São Paulo,866,05410-001,Alves Guimarães,Rua,44,Pinheiros
m47800,apartment,apartment,64,3,0,1,6,461,110.52,480000,"['playground', 'sports_court', 'party_room']",ready_to_move,-23.52906520,-46.65230340,São Paulo,112,01152-010,Lopes de Oliveira,Rua,65,Bom Retiro
m598jd,apartment,apartment,28,1,0,0,7,394,28.93,185000,[],ready_to_move,-23.55318970,-46.62918600,São Paulo,133,01512-010,Oscar Cintra Gordinho,Rua,74,Sé
m59fqi,apartment,apartment,76,3,1,2,11,650,47.79,510000,"['gym', 'gourmet', 'pool', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.61096060,-46.60241370,São Paulo,419,04285-000,Elba,Rua,114,Sacomã
m5oioq,apartment,apartment,56,2,1,2,4,626,235.95,655000,"['grill', 'pool', 'party_room']",set_up,-23.61375940,-46.63014180,São Paulo,724,04143-020,Nogueira Martins,Rua Doutor,44,Saúde
